Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
20,USA Midwest,Mount Pleasant,Iowa,KD0NJC B,KD0NJC G,444.35,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.01,-91.61,-6:00
20,USA Midwest,Nederland,Texas,W5SSV  B,W5SSV  G,440.725,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,29.98,-93.98,-6:00
20,USA Midwest,Nederland,Texas,W5SSV  C,W5SSV  G,146.620000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,29.980000,-93.980000,--:--
20,USA Midwest,New London,Iowa,KD0PKU B,KD0PKU G,446.5,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,40.98,-91.34,-6:00
20,USA Midwest,New Orleans,Louisiana,KF5ZVT A,KF5ZVT G,442.65,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.01,-90.04,-6:00
20,USA Midwest,New Orleans,Louisiana,KF5ZVT B,KF5ZVT G,446.2,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,30.01,-90.04,-6:00
20,USA Midwest,New Orleans,Louisiana,KF5ZVT C,KF5ZVT G,145.61,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,30.01,-90.04,-6:00
20,USA Midwest,New Orleans,Louisiana,W5GAD  B,W5GAD  G,444.925,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,29.97,-90.14,-6:00
20,USA Midwest,New Orleans,Louisiana,W5GAD  C,W5GAD  G,146.925,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,29.97,-90.14,-6:00
20,USA Midwest,Norman,Oklahoma,W5TC   B,W5TC   G,444.75,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.19,-97.44,-6:00
20,USA Midwest,Northbrook,Illinois,WX9NC  B,WX9NC  G,441.956250,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.120000,-87.780000,--:--
20,USA Midwest,Northbrook,Illinois,WX9NC  C,WX9NC  G,147.290000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,42.120000,-87.780000,--:--
20,USA Midwest,Notrees,Texas,K5PSA  B,K5PSA  G,442.35,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,31.56,-102.45,-6:00
20,USA Midwest,Notrees,Texas,K5PSA  C,K5PSA  G,146.7,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.56,-102.45,-6:00
20,USA Midwest,Odessa,Texas,KI5DLN B,KI5DLN G,441.900000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,31.880000,-102.350000,--:--
20,USA Midwest,Olathe,Kansas,WA0RC  B,WA0RC  G,442.525,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.86,-94.8,-6:00
20,USA Midwest,Omaha,Nebraska,KD0CGR C,KD0CGR G,145.175,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.16,-95.56,-6:00
20,USA Midwest,Pacific,Missouri,KD0ZEA B,KD0ZEA G,442.3,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.41,-90.73,-6:00
20,USA Midwest,Pacific,Missouri,KD0ZEA C,KD0ZEA G,146.45,DUP+,1,DV,OFF,82.5Hz,Yes,Approximate,38.41,-90.73,-6:00
20,USA Midwest,Paris,Texas,K5PTR  B,K5PTR  G,442.125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.67,-95.55,-6:00
20,USA Midwest,Park Falls,Wisconsin,W9PFP  B,W9PFP  G,442.48125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.94,-90.44,-6:00
20,USA Midwest,Peoria,Illinois,W9PIA  B,W9PIA  G,443.46875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.74,-89.48,-6:00
20,USA Midwest,Peoria,Illinois,W9PIA  C,W9PIA  G,145.105,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.74,-89.48,-6:00
20,USA Midwest,Pineville,Louisiana,KC5ZJY C,KC5ZJY G,145.15,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.33,-92.43,-6:00
20,USA Midwest,Quincy,Illinois,W9AWE  B,W9AWE  G,441.893750,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,39.980000,-91.330000,--:--
20,USA Midwest,Quincy,Illinois,W9AWE  C,W9AWE  G,147.195000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,39.980000,-91.330000,--:--
20,USA Midwest,Ramsey,Minnesot,KE0MVE B,KE0MVE G,442.525000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.250000,-93.400000,+4:30
20,USA Midwest,Ramsey,Minnesota,W0MDT  B,W0MDT  G,442.525,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.25,-93.4,-6:00
20,USA Midwest,Ramsey,Minnesota,W0MDT  C,W0MDT  G,145.25,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,45.25,-93.4,-6:00
20,USA Midwest,Reinbeck,Iowa,W0RBK  B,W0RBK  G,444.875000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.320000,-92.590000,--:--
20,USA Midwest,Richfield,Wisconsin,K9PAQ  B,K9PAQ  G,443.825,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.14,-88.15,-6:00
20,USA Midwest,Richfield,Wisconsin,K9PAQ  C,K9PAQ  G,146.85,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.14,-88.15,-6:00
20,USA Midwest,Richland Center,Wisconsin,KC9WDW B,KC9WDW G,442.4875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.35,-90.37,-6:00
20,USA Midwest,Rochester,Minnesota,W0MXW  B,W0MXW  G,443.85,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.03,-92.46,-6:00
20,USA Midwest,Rock Island,Illinois,W9QCR  B,W9QCR  G,440.83125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.5,-90.53,-6:00
20,USA Midwest,Rogers,Arkansas,KG5JPJ B,KG5JPJ G,442.525,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.21,-94.1,-6:00
20,USA Midwest,Rolla,Missouri,W0CMD  B,W0CMD  G,444.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,37.960000,-91.780000,--:--
20,USA Midwest,Rolla,Missouri,W0EEE  B,W0EEE  G,448.825,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,37.96,-91.77,-6:00
20,USA Midwest,Rolling Meadows,Illinois,KC9RBB B,KC9RBB G,442.8,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.06,-88.02,-6:00
20,USA Midwest,Rosston,Texas,KE5YAP B,KE5YAP G,440.7125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.49,-97.41,-6:00
20,USA Midwest,Rosston,Texas,KE5YAP C,KE5YAP G,147.49,DUP-,1,DV,OFF,82.5Hz,Yes,Approximate,33.49,-97.41,-6:00
20,USA Midwest,Ruston,Louisiana,N5APB  C,N5APB  G,145.14,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.57,-92.7,-6:00
20,USA Midwest,San Antonio,Texas,AA5RO  B,AA5RO  G,443.875000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,29.470000,-98.690000,--:--
20,USA Midwest,San Antonio,Texas,AA5RO  C,AA5RO  G,147.320000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,29.470000,-98.690000,--:--
20,USA Midwest,San Antonio,Texas,AE5JO  B,AE5JO  G,442.575000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,29.500000,-98.380000,+4:30
20,USA Midwest,San Antonio,Texas,K5VPW  B,K5VPW  G,441.625000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,29.510000,-98.440000,--:--
20,USA Midwest,San Antonio,Texas,N5AMD  B,N5AMD  G,441.762500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,29.560000,-98.350000,--:--
20,USA Midwest,Sayner,Wisconsi,KD9JHE B,KD9JHE G,444.400000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,46.000000,-89.590000,--:--
20,USA Midwest,Sayner,Wisconsi,KD9JHE C,KD9JHE G,147.360000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,46.000000,-89.590000,--:--
20,USA Midwest,Scott City,Kansas,W0MI   B,W0MI   G,443.225,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.48,-100.91,-6:00
20,USA Midwest,Seguin,Texas,KG5FJW B,KG5FJW G,442.225,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,29.68,-97.89,-6:00
20,USA Midwest,Seguin,Texas,KG5FJW C,KG5FJW G,145.49,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,29.68,-97.89,-6:00
20,USA Midwest,Sheboygan,Wisconsin,KC9SJY B,KC9SJY G,442.48125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.74,-87.72,-6:00
20,USA Midwest,Sheboygan,Wisconsin,KC9SJY C,KC9SJY G,147.255,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.74,-87.72,-6:00
20,USA Midwest,Shoreview,Minnesota,KC0WLB B,KC0WLB G,444,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.09,-93.13,-6:00
20,USA Midwest,Shreveport,Louisiana,W5SHV  B,W5SHV  G,442,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.52,-93.74,-6:00
20,USA Midwest,Shreveport,Louisiana,W5SHV  C,W5SHV  G,147.36,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.52,-93.74,-6:00
20,USA Midwest,Sioux Falls,South Dakota,W0ZWY  B,W0ZWY  G,442.75,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.55,-96.7,-6:00
20,USA Midwest,Slidell,Louisiana,W5SLA  C,W5SLA  G,145.29,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.27,-89.79,-6:00
20,USA Midwest,Springfield / Br,Missouri,W0OMD  C,W0OMD  G,146.775,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,37.09,-93.17,-6:00
20,USA Midwest,Springfield,Illinois,W9DUA  B,W9DUA  G,443.78125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.81,-89.64,-6:00
20,USA Midwest,St Louis,Missouri,K0MDG  B,K0MDG  G,442.575,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.68,-90.39,-6:00
20,USA Midwest,St Louis,Missouri,K0MDG  C,K0MDG  G,147.015,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,38.68,-90.39,-6:00
20,USA Midwest,St. Cloud,Minnesota,KD0YLG B,KD0YLG G,443.85,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.6,-94.15,-6:00
20,USA Midwest,St. Martinville,Louisiana,KF5ZUZ B,KF5ZUZ G,443.85,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.05,-91.81,-6:00
20,USA Midwest,St. Martinville,Louisiana,KF5ZUZ C,KF5ZUZ G,147,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.05,-91.81,-6:00
20,USA Midwest,Sulphur Springs,Texas,K5SST  B,K5SST  G,444.275,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.13,-95.5,-6:00
20,USA Midwest,Sulphur Springs,Texas,K5SST  C,K5SST  G,147.06,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.13,-95.5,-6:00
20,USA Midwest,Sulphur,Texas,W5SUL  C,W5SUL  G,145.470000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,33.140000,-95.600000,--:--
20,USA Midwest,Summers,Arkansas,KI5DWB B,KI5DWB G,442.025000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,35.980000,-94.490000,--:--
20,USA Midwest,Swansea,Illinois,KC9WKE A,KC9WKE G,147.4,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,38.53,-89.99,-6:00
20,USA Midwest,Swansea,Illinois,KC9WKE B,KC9WKE G,446.5,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,38.53,-89.99,-6:00
20,USA Midwest,Swansea,Illinois,KC9WKE C,KC9WKE G,145.6375,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,38.53,-89.99,-6:00
20,USA Midwest,Temple,Texas,K5CTX  B,K5CTX  G,440.525,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,31.1,-97.35,-6:00
20,USA Midwest,Temple,Texas,K5CTX  C,K5CTX  G,147.34,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.1,-97.35,-6:00
20,USA Midwest,Texarkana,Arkansas,KD5RCA B,KD5RCA G,444.475000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,33.450000,-94.040000,--:--
20,USA Midwest,Tulsa,Oklahoma,KN5V   B,KN5V   G,442.6,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.07,-95.86,-6:00
20,USA Midwest,Tulsa,Oklahoma,W5IAS  B,W5IAS  G,443,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.12,-96.02,-6:00
20,USA Midwest,Tyler,Texas,W5ETX  B,W5ETX  G,444.85,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.32,-95.24,-6:00
20,USA Midwest,Tyler,Texas,W5ETX  C,W5ETX  G,147.12,DUP+,0.75,DV,OFF,82.5Hz,Yes,Approximate,32.32,-95.24,-6:00
20,USA Midwest,Vinita,Oklahoma,NO5RA  B,NO5RA  G,443.075,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.63,-95.16,-6:00
20,USA Midwest,Vinita,Oklahoma,NO5RA  C,NO5RA  G,147.165,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,36.63,-95.16,-6:00
20,USA Midwest,Waco,Texas,W5ZDN  C,W5ZDN  G,146.98,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.65,-97.09,-6:00
20,USA Midwest,Walburg,Texas,KE5RCS B,KE5RCS G,440.575,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.75,-97.6,-6:00
20,USA Midwest,Walburg,Texas,KE5RCS C,KE5RCS G,145.13,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.75,-97.6,-6:00
20,USA Midwest,Walsh Mountain a,Oklahoma,WX5ASA B,WX5ASA G,442.15,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.98,-99.41,-6:00
20,USA Midwest,Walsh Mountain a,Oklahoma,WX5ASA C,WX5ASA G,147.345,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.98,-99.41,-6:00
20,USA Midwest,Wanda,Minnesota,KD0IAI B,KD0IAI G,444.025,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.32,-95.21,-6:00
20,USA Midwest,Washington,Missouri,K0FDG  B,K0FDG  G,444.1,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.52,-90.92,-6:00
20,USA Midwest,Watertown,Wisconsi,W9TTN  B,W9TTN  G,440.150000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,43.200000,-88.750000,--:--
20,USA Midwest,Wausau,Wisconsin,W9BCC  B,W9BCC  G,442.46875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.93,-89.69,-6:00
20,USA Midwest,Wausau,Wisconsin,W9BCC  C,W9BCC  G,145.245,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,44.93,-89.69,-6:00
20,USA Midwest,West Monroe,Louisian,KC5DR  B,KC5DR  G,443.800000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,0.000000,0.000000,--:--
20,USA Midwest,Winslow,Arkansas,KG5JPI B,KG5JPI G,442.612500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,35.870000,-94.150000,--:--
20,USA Midwest,Wonewoc,Wisconsin,KD9BLN B,KD9BLN G,443.69375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.71,-90.21,-6:00
20,USA Midwest,Wonewoc,Wisconsin,KD9BLN C,KD9BLN G,146.715,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.71,-90.21,-6:00
20,USA Midwest,Wood River,Nebraska,NI0P   B,NI0P   G,444.700000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,40.830000,-98.600000,--:--
20,USA Midwest,Woodward,Oklahoma,WW5EM  B,WW5EM  G,444.475,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.39,-99.47,-6:00
20,USA Midwest,Woodward,Oklahoma,WW5EM  C,WW5EM  G,147.315,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,36.39,-99.47,-6:00
21,USA Northeast,Akron,Ohio,KE8LDH B,KE8LDH G,442.512500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,41.070000,-81.550000,--:--
21,USA Northeast,Albany,New York,WA2UMX B,WA2UMX G,443.300000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.630000,-74.010000,--:--
21,USA Northeast,Alexandria,Virginia,W4HFH  B,W4HFH  G,442.060000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,38.830000,-77.100000,--:--
21,USA Northeast,Alexandria,Virginia,W4HFH  C,W4HFH  G,145.380000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,38.830000,-77.100000,--:--
21,USA Northeast,Allentown,Pennsylv,W3OI   B,W3OI   G,445.025000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,40.570000,-75.430000,--:--
21,USA Northeast,Allentown,Pennsylv,W3OI   C,W3OI   G,147.165000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,40.570000,-75.430000,--:--
21,USA Northeast,Atlantic City,New Jers,KC2TGB B,KC2TGB G,447.575000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,39.380000,-74.440000,--:--
21,USA Northeast,Atlantic,Pennsylvania,K3AWS  C,K3AWS  G,147.15,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.51,-80.3,-5:00
21,USA Northeast,Auburn Hills,Michigan,K8DXA  B,K8DXA  G,444.2625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.67,-83.23,-5:00
21,USA Northeast,Auburn Hills,Michigan,K8DXA  C,K8DXA  G,145.13,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.67,-83.23,-5:00
21,USA Northeast,Auburn,Maine,W1NPP  B,W1NPP  G,443.300000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,44.100000,-70.240000,--:--
21,USA Northeast,Batavia,New York,KD2FET A,KD2FET G,145.67,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.01,-78.11,-5:00
21,USA Northeast,Batavia,New York,KD2FET B,KD2FET G,444.9625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.01,-78.11,-5:00
21,USA Northeast,Batavia,New York,KD2FET C,KD2FET G,145.67,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.01,-78.11,-5:00
21,USA Northeast,Battle Creek,Michigan,W8DF   B,W8DF   G,442.7625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.28,-85.12,-5:00
21,USA Northeast,Battle Creek,Michigan,W8DF   C,W8DF   G,146.79,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.28,-85.12,-5:00
21,USA Northeast,Benton Harbor,Michigan,W8MAI  B,W8MAI  G,442.275,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.06,-86.23,-5:00
21,USA Northeast,Biddeford,Maine,KC1ALA B,KC1ALA G,443.050000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,43.500000,-70.470000,--:--
21,USA Northeast,Biddeford,Maine,KC1ALA C,KC1ALA G,147.150000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,43.500000,-70.470000,--:--
21,USA Northeast,Bloomington,Indiana,K9IU   B,K9IU   G,444.9,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.18,-86.51,-5:00
21,USA Northeast,Bloomington,Indiana,K9IU   C,K9IU   G,147.18,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.18,-86.51,-5:00
21,USA Northeast,Bradford,Pennsylvania,KC3ESS B,KC3ESS G,444.775,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.98,-78.61,-5:00
21,USA Northeast,Bridgeton,New Jers,KC2TXB B,KC2TXB G,445.318750,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,39.430000,-75.230000,--:--
21,USA Northeast,Bristol,Connecti,W1IXU  B,W1IXU  G,448.375000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,41.650000,-72.940000,--:--
21,USA Northeast,Bristol,Connecti,W1IXU  C,W1IXU  G,145.140000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,41.650000,-72.940000,--:--
21,USA Northeast,Brockton,Massachu,KB1YAC B,KB1YAC G,449.275000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.110000,-71.000000,--:--
21,USA Northeast,Brookline,Massachu,K1MRA  C,K1MRA  G,145.160000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,42.310000,-71.130000,--:--
21,USA Northeast,Brunswick,Maine,KS1R   B,KS1R   G,447.575000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,43.540000,-70.210000,--:--
21,USA Northeast,Buffalo,New York,KC2ZCE C,KC2ZCE G,146.885,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.57,-78.53,-5:00
21,USA Northeast,Buffalo/Niagara ,New York,KD2GBR B,KD2GBR G,444.8375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.08,-78.83,-5:00
21,USA Northeast,Buffalo/Niagara ,New York,KD2GBR C,KD2GBR G,146.73,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.08,-78.83,-5:00
21,USA Northeast,Buffalo/Niagara,New York,N2CID  B,N2CID  G,442.187500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.890000,-78.870000,--:--
21,USA Northeast,Carmel,New York,K2PUT  B,K2PUT  G,445.875000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,41.470000,-73.720000,--:--
21,USA Northeast,Cedar Grove,New Jers,W2DGL  C,W2DGL  G,146.445000,DUP+,1.000000,DV,OFF,88.5Hz,YES,Approximate,40.860000,-74.240000,--:--
21,USA Northeast,Charlotte,Michigan,K8ETN  B,K8ETN  G,443.4375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.59,-84.84,-5:00
21,USA Northeast,Charlotte,Michigan,K8ETN  C,K8ETN  G,145.2,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.59,-84.84,-5:00
21,USA Northeast,Cincinnati,Ohio,K8BIG  B,K8BIG  G,444,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.13,-84.49,-5:00
21,USA Northeast,Cincinnati,Ohio,K8BIG  C,K8BIG  G,145.35,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.13,-84.49,-5:00
21,USA Northeast,Cleveland,Ohio,WB8THD B,WB8THD G,442.325,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.62,-81.43,-5:00
21,USA Northeast,Cleveland,Ohio,WB8THD C,WB8THD G,145.35,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.62,-81.43,-5:00
21,USA Northeast,Coldwater,Michigan,KD8JGF B,KD8JGF G,442.9625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.94,-84.95,-5:00
21,USA Northeast,Columbus,Ohio,W8CMH  B,W8CMH  G,444,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.96,-83,-5:00
21,USA Northeast,Columbus,Ohio,W8CMH  C,W8CMH  G,145.49,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.96,-83,-5:00
21,USA Northeast,Columbus,Ohio,W8DIG  B,W8DIG  G,442.65,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.08,-82.91,-5:00
21,USA Northeast,Columbus,Ohio,W8DIG  C,W8DIG  G,145.39,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.08,-82.91,-5:00
21,USA Northeast,Columbus,Ohio,W8LT   B,W8LT   G,442.600000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,40.010000,-83.030000,--:--
21,USA Northeast,Cooper,Maine,W1SCV  C,W1SCV  G,146.985000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,44.960000,-67.430000,--:--
21,USA Northeast,Danville,Kentucky,KM4OON B,KM4OON G,444.237500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,37.680000,-84.670000,--:--
21,USA Northeast,Dayton ,Ohio,W8HEQ  B,W8HEQ  G,444.0875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.85,-84.09,-5:00
21,USA Northeast,Dayton ,Ohio,W8HEQ  C,W8HEQ  G,145.27,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.85,-84.09,-5:00
21,USA Northeast,Dayton,Ohio,W8RTL  B,W8RTL  G,443.05,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.6,-83.89,-5:00
21,USA Northeast,Dayton,Ohio,W8RTL  C,W8RTL  G,147.105,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.6,-83.89,-5:00
21,USA Northeast,Derry,New Hamp,KB1UVD B,KB1UVD G,447.225000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.890000,-71.270000,--:--
21,USA Northeast,Doylestown,Ohio,W8WKY  B,W8WKY  G,442.275000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,40.990000,-81.690000,--:--
21,USA Northeast,Eagleville,Pennsylv,AA3E   B,AA3E   G,445.018750,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,40.160000,-75.410000,--:--
21,USA Northeast,East Hartford,Connecti,W1CDG  C,W1CDG  G,144.430000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,41.800000,-72.610000,--:--
21,USA Northeast,Elmira,Michigan,NM8ES  A,NM8ES  G,145.32,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,45.02,-84.83,-5:00
21,USA Northeast,Elmira,Michigan,NM8ES  B,NM8ES  G,444.1125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.02,-84.83,-5:00
21,USA Northeast,Enfield,Connecti,K1CDG  B,K1CDG  G,444.912500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,41.800000,-72.610000,--:--
21,USA Northeast,Enfield,Connecti,KB1UHR B,KB1UHR G,444.100000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.010000,-72.570000,--:--
21,USA Northeast,Fairport,New York,KB2VZS B,KB2VZS G,444.800000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,43.100000,-77.440000,--:--
21,USA Northeast,Falconer,New York,KD2LWX B,KD2LWX G,444.975000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.170000,-79.210000,--:--
21,USA Northeast,Fall River,Massachu,K1RFI  A,K1RFI  G,145.220000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,41.680000,-71.180000,--:--
